timestamp,pax_azimuth_deg,pax_ellipticity_deg,pax_theta_deg,pax_eta_deg,pax_dop,pax_power_w,pax_wavelength_nm
1777574401.2767951,-55.07194696368516,0.8476818905713309,-55.07194696368516,0.8476818905713309,0.9895166,1.128676e-06,1550.0
1777574403.2797039,-55.08723347765925,0.8184513027371416,-55.08723347765925,0.8184513027371416,0.9884046,1.127973e-06,1550.0
