timestamp,pax_azimuth_deg,pax_ellipticity_deg,pax_theta_deg,pax_eta_deg,pax_dop,pax_power_w,pax_wavelength_nm
1777574422.306032,-31.85201871593946,36.1700578431634,-31.85201871593946,36.1700578431634,0.9852146,1.083515e-06,1550.0
1777574424.3089821,-31.852116118764634,36.15241647265132,-31.852116118764634,36.15241647265132,0.985791,1.065239e-06,1550.0
